id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
6971533,"Lovely apartment , central Stockholm",36554453,Nadine,,Norrmalms,59.34303,18.0432,Entire home/apt,1300.0,3,113,2025-09-05,0.92,1,84,16,
6980794,Great ap. for 2 in hip Sthlm area,20256844,Paula,,Södermalms,59.31982,18.03781,Entire home/apt,2250.0,3,5,2025-08-27,0.04,1,363,2,
7051558,Private villa from 1910 in Old Enskede,12329536,Kalle,,Enskede-Årsta-Vantörs,59.28058,18.08755,Entire home/apt,2613.0,4,27,2025-08-09,0.22,1,53,4,
7089767,Beautiful villa in Stockholm!,37069448,Anna,,Bromma,59.34763,17.89795,Entire home/apt,1772.0,3,22,2024-08-02,0.18,1,158,0,
7122385,"Beautiful living, Best location!",37308146,Susan,,Kungsholmens,59.329311641214105,18.039029091596603,Entire home/apt,1834.0,3,59,2025-09-09,0.47,1,123,5,
7141856,2/4-Student/Int-ship-room 15 min to Stockholm City,8387566,Mats,,Hägersten-Liljeholmens,59.30499,17.97778,Private room,241.0,21,12,2024-12-14,0.12,4,257,1,
7197438,Villa med spabad nära city,37689353,Cecilia,,Farsta,59.26762,18.08561,Entire home/apt,2983.0,2,10,2025-07-18,0.34,1,351,5,
7211104,Spacious room in Södermalm,34496094,Ulrika,,Södermalms,59.30906,18.09533,Private room,649.0,3,117,2025-09-25,0.95,1,101,24,
7251182,In the heart of Södermalm Stockholm,37967918,Katarina,,Södermalms,59.31904,18.07187,Entire home/apt,1300.0,2,129,2025-09-28,1.05,1,19,40,
7318564,Amazing loft in central Stockholm!,38340210,David,,Norrmalms,59.34587,18.05692,Entire home/apt,500.0,200,7,2020-12-02,0.06,1,106,0,
7353899,Bright Hornstull apartment,38485442,Agnes,,Södermalms,59.31614,18.02916,Entire home/apt,998.0,3,125,2025-09-22,1.02,1,6,16,
7437551,Studio Apartment in safe area,15132640,Tomas,,Spånga-Tensta,59.37266,17.90102,Entire home/apt,258.0,28,44,2025-06-10,0.42,1,256,3,
7495642,Charmigt radhus i lugnt område,39257612,Christina,,Hässelby-Vällingby,59.36852386479431,17.833002777200363,Entire home/apt,1170.0,4,6,2025-05-05,0.27,1,279,2,
7564704,"Lovely family house, great location",27488662,Jangiz,,Hägersten-Liljeholmens,59.2939,17.95024,Entire home/apt,5500.0,4,70,2025-08-25,0.57,1,358,5,
7590169,"Top house in great area, 10 mins from Old Town",2753036,Torbjorn,,Hägersten-Liljeholmens,59.30954,18.00213,Entire home/apt,2203.0,6,45,2025-07-26,0.38,1,92,4,
7630447,Charming villa close to central Stockholm,40002447,Malin,,Bromma,59.33125,17.97759,Entire home/apt,2745.0,4,30,2025-07-19,0.24,1,22,2,
7726123,Cosy villa close to nature and town,3241801,Sofia,,Hägersten-Liljeholmens,59.29851,17.94256,Entire home/apt,2707.0,7,8,2023-08-02,0.07,1,200,0,
8032011,Cozy top floor apartment,5537941,Johan,,Enskede-Årsta-Vantörs,59.28014,18.08017,Entire home/apt,554.0,1,6,2025-09-07,3.53,1,36,6,
8191348,Close to the city and the nature .,4174933,Mae Jane And Mich,,Skärholmens,59.29512,17.92701,Private room,236.0,1,108,2025-09-13,0.92,2,217,21,
8206892,Stilfullt 60-tals hem med pool,43276414,Anna,,Hässelby-Vällingby,59.37062556353474,17.870562991749598,Entire home/apt,4230.0,2,23,2025-09-28,0.86,1,365,8,
8246489,Charmig lägenhet på heta Hornstull,21086748,Morgan,,Södermalms,59.31968,18.03455,Entire home/apt,1016.0,4,14,2025-05-18,0.14,1,22,2,
8406721,"Loft in cosy apartment, Old Town",18574350,Stanley,,Södermalms,59.32482,18.06783,Shared room,738.0,3,238,2025-09-26,1.95,1,69,14,
8425805,Södermalm Stockholm,44372605,Irma,,Södermalms,59.3147,18.04227,Private room,393.0,2,314,2025-09-25,2.57,1,5,33,
8443369,Beautiful penthouse,22896980,Kerstin,,Norrmalms,59.34445,18.0439,Entire home/apt,1930.0,4,69,2025-09-12,0.59,1,212,9,
8510114,GREAT central room in lovely popular Södermalm,44813548,Martin,,Södermalms,59.31746,18.05034,Private room,514.0,20,49,2025-08-22,0.43,2,291,3,
8559978,"Spacious, cozy townhouse close to the city center",45053107,Natalie,,Enskede-Årsta-Vantörs,59.28787,18.09326,Entire home/apt,1500.0,2,141,2025-09-26,1.19,1,258,11,
8573261,Beautiful 1920s house close to city & inter. fair,17536791,Martin,,Älvsjö,59.28614,18.02512,Entire home/apt,2650.0,1,28,2024-09-18,0.23,1,353,0,
8630377,Bright and spacious - 6th floor,6587076,Oskar,,Södermalms,59.31705,18.02905,Entire home/apt,2800.0,3,3,2023-08-04,0.11,1,12,0,
8698364,Great Junior 1 bedroom apartment,17371921,Matt,,Kungsholmens,59.33652,18.03047,Entire home/apt,1271.0,1,74,2025-09-13,0.65,3,220,13,
8716879,New apartment 10 min by bike from the city center.,3397079,Angélica,,Östermalms,59.35884,18.09265,Entire home/apt,1568.0,2,49,2025-08-27,0.8,1,263,8,
8750376,Old Town - magnificent duplex,5221733,Helena,,Södermalms,59.32642,18.07043,Entire home/apt,2741.0,5,116,2025-09-06,0.96,1,135,14,
9243174,Luxury apartment in Stockholm,48039312,Magnus,,Östermalms,59.34045,18.08796,Entire home/apt,3848.0,180,121,2025-09-06,1.07,1,349,17,
9268145,Cosy 89m2 in SOFO with altana 40m2,48140673,Carl Elon,,Södermalms,59.31438,18.08123,Entire home/apt,3785.0,7,72,2025-09-08,0.63,1,363,13,
9268164,Newly refurbished in Old Town,48139894,Elisabeth,,Södermalms,59.32508,18.0713,Entire home/apt,2500.0,3,251,2025-09-17,2.09,1,314,18,
9414156,Beautiful 2-room city apartment of 60 sqm,48810564,Oscar,,Östermalms,59.34204,18.08446,Entire home/apt,5416.0,2,13,2017-10-15,0.13,1,358,0,
9611111,Nice room in well-planned apartment,49727779,Nils,,Hägersten-Liljeholmens,59.30934,17.99478,Private room,276.0,2,78,2025-09-01,0.81,2,165,4,
10128038,luxurious living in the city centre,51976843,Debora,,Norrmalms,59.33693,18.06671,Entire home/apt,2344.0,7,7,2024-08-15,0.06,1,351,0,
10222510,Charming Old Town Studio flat - IRMELI,8547277,Thomas Edward,,Södermalms,59.32497,18.07209,Entire home/apt,1330.0,2,484,2025-09-26,4.12,9,312,48,
10333190,Nice room w. private bathroom,33041499,Karin,,Södermalms,59.30986,18.10551,Private room,500.0,2,205,2025-09-13,1.78,1,14,20,
10337821,Top floor at Medborgarplatsen,17484647,Simon,,Södermalms,59.31413,18.07578,Entire home/apt,1440.0,4,84,2025-09-07,0.71,1,29,8,
10353547,"Villa Stockholm, 900 meters to Globe Arena,",5017320,Dan,,Enskede-Årsta-Vantörs,59.28377,18.07964,Entire home/apt,3118.0,5,38,2025-08-03,0.33,1,98,2,
10509416,Idyllic house  just outside the city center!,23118556,Louise,,Farsta,59.27158,18.08403,Entire home/apt,2999.0,5,31,2025-07-19,0.27,1,23,1,
10579009,Gustavia Apartments Floor 5,34891784,Gustavia,,Södermalms,59.32224,18.07241,Entire home/apt,1646.0,3,204,2025-09-12,1.79,3,330,22,
10603742,Lovely 2bd in woodsy neighborhood.,54712582,Angela,,Hägersten-Liljeholmens,59.29416,17.96412,Private room,493.0,1,13,2019-09-17,0.11,1,360,0,
10615435,Cozy flat in Stockholm,54330666,Tanja,,Hägersten-Liljeholmens,59.31050744506793,18.002879258208086,Entire home/apt,523.0,3,3,2025-08-08,0.69,1,29,3,
10717324,Villa with large secluded patio and heated pool,19518646,Cecilia,,Spånga-Tensta,59.38306,17.91448,Entire home/apt,2252.0,5,7,2017-07-17,0.06,1,207,0,
10784711,Well-designed and spacious house,55798787,Per,,Enskede-Årsta-Vantörs,59.27432810000001,18.0545281,Entire home/apt,2380.0,3,19,2025-08-12,0.69,1,102,9,
10820875,Modern townhouse in Stockholm,8298314,Mikaela,,Skarpnäcks,59.28183,18.11083,Entire home/apt,2375.0,5,23,2025-07-04,0.21,1,238,1,
10882092,Villa med härlig altan,53065140,Johanna,,Hägersten-Liljeholmens,59.29342,17.9512,Entire home/apt,2200.0,4,3,2025-08-10,0.78,1,58,3,
10925354,230 sqm Villa with pool close to Stockholm City,56633409,Tobias,,Enskede-Årsta-Vantörs,59.28535,18.08417,Entire home/apt,6786.0,4,46,2025-07-23,0.41,1,47,2,
10935307,Lovely sunny house near Stockholm C,37339398,Hanna,,Spånga-Tensta,59.37251,17.92467,Entire home/apt,2203.0,4,24,2025-08-16,0.22,2,233,5,
11040076,Tvåa centralt i Stockholm,47491192,M.Elisabet,,Kungsholmens,59.322860835843365,18.00547709005992,Entire home/apt,1140.0,2,13,2025-05-26,0.79,1,61,7,
11109733,City Location With Courtyard Access,57713180,Katja,,Norrmalms,59.33732,18.0497,Entire home/apt,2975.0,4,58,2025-08-11,0.51,1,87,7,
11265066,Nice apartment in quiet area!,11896387,Disa,,Enskede-Årsta-Vantörs,59.28637,18.09779,Entire home/apt,1043.0,2,45,2025-09-13,0.4,1,6,11,
11353250,Cozy and light room,1724256,Armin,,Rinkeby-Tensta,59.39756,17.93811,Private room,350.0,90,7,2025-01-31,0.06,8,122,1,
11508204,Natur och miljö med sjö & parken i stan .,59621138,Natalia,,Hägersten-Liljeholmens,59.28354,17.95932,Private room,799.0,1,0,,,2,363,0,
11522279,Bright room in central Aspudden,60747298,Myrtha,,Hägersten-Liljeholmens,59.30524,18.00179,Private room,500.0,1,31,2025-09-07,0.31,1,88,6,
11582170,Romantisk lägenhet med ett sovrum: Charm,31783855,Residence,,Södermalms,59.32531,18.07329,Entire home/apt,2250.0,2,136,2025-08-14,1.22,8,265,27,
11764629,"Spacious, bright, freshly renovated room",1724256,Armin,,Rinkeby-Tensta,59.3975,17.93991,Private room,500.0,60,3,2025-02-28,0.19,8,212,1,
12061250,Charming house with big garden!,64610514,Tobias,,Spånga-Tensta,59.38379,17.88255,Entire home/apt,2800.0,5,7,2019-08-12,0.06,1,177,0,
12189161,Central 5 room penthouse. Lake view. Females only.,65179917,Teresa,,Kungsholmens,59.32877762924513,18.034609860717257,Private room,1109.0,2,68,2025-09-19,0.6,1,169,8,
12249965,Excellent living in trendiest area!,11211418,Alexandra,,Södermalms,59.31937,18.03448,Entire home/apt,1556.0,3,56,2025-08-25,0.49,1,93,5,
12381547,Large 25 sqm room,1724256,Armin,,Rinkeby-Tensta,59.39586,17.93962,Private room,315.0,90,5,2025-05-31,0.05,8,240,1,
12449784,Stylish & quiet apartment. No cleaning fees!,67356754,Jenny,,Hägersten-Liljeholmens,59.29285,17.99254,Entire home/apt,900.0,5,108,2025-08-15,1.36,1,27,10,
12462178,Large 30 sqm room with toilet,1724256,Armin,,Rinkeby-Tensta,59.39643,17.93975,Private room,500.0,90,9,2024-12-31,0.18,8,240,1,
12467942,Bo med trädgård och badplats mitt i Stockholm,23278983,Kerstin,,Hägersten-Liljeholmens,59.31757,18.00639,Entire home/apt,899.0,60,0,,,1,88,0,
12556116,Charming villa close to city,29298842,Patrik,,Hägersten-Liljeholmens,59.29967,17.99006,Entire home/apt,3000.0,14,2,2017-01-02,0.02,1,90,0,
12635870,Stockholm,68620876,Inger,,Norrmalms,59.34464,18.06084,Entire home/apt,4500.0,5,77,2025-08-31,0.68,1,35,6,
12679480,"Apartment in the middle of So-Fo, Södermalm, 67sqm",27419464,Jesper,,Södermalms,59.313091,18.07708,Entire home/apt,2265.0,1,309,2025-09-25,7.64,3,259,76,
12723397,Ljus och fräsh 2:a.,69180091,Janna,,Älvsjö,59.29054,17.99953,Entire home/apt,858.0,1,10,2017-06-10,0.09,1,181,0,
12723835,Cozy apt in lovely neighborhood 15 min from city!,6157327,Jenny,,Hägersten-Liljeholmens,59.31451,18.00568,Entire home/apt,990.0,2,42,2025-09-01,0.38,1,178,7,
12787874,Great central room in lovely popular Södermalm,44813548,Martin,,Södermalms,59.31897,18.05084,Private room,516.0,20,26,2025-07-28,0.23,2,291,5,
12816207,"Villa Close  Sthlm City, Enskede",44101136,Håkan,,Skarpnäcks,59.27793,18.10779,Entire home/apt,1980.0,3,1,2023-04-24,0.03,1,271,0,
12839976,Rymlig villa nära T-bana och natur,70110018,Hannah,,Hägersten-Liljeholmens,59.30345,17.95929,Entire home/apt,3010.0,4,15,2024-07-28,0.14,1,112,0,
12856559,"In the heart of SoFo, Södermalm - Skanstull",55393319,Nadine,,Södermalms,59.30821,18.0783,Entire home/apt,1109.0,2,15,2025-08-16,0.13,1,156,3,
12897382,Central top floor apartment next to archipelago,70635726,Roy,,Östermalms,59.35713,18.0872,Entire home/apt,950.0,30,5,2025-08-05,0.13,1,272,2,
12927342,Villa Flysta,1082899,Daniel,,Spånga-Tensta,59.36795,17.89479,Entire home/apt,2200.0,3,6,2024-06-29,0.05,1,154,0,
13018074,Lux. penthouse in SoFo with 2 large balconies,6142107,Sara,,Södermalms,59.31474,18.0807,Entire home/apt,3662.0,30,0,,,1,177,0,
13119838,Lovely family friendly villa w large lush garden,10939904,Susanna & Marcus,,Älvsjö,59.27844,17.98953,Entire home/apt,3000.0,7,16,2025-07-21,0.16,1,110,1,
13146521,Great flat - top location,73317621,Petra,,Södermalms,59.31965,18.07322,Entire home/apt,3500.0,6,7,2018-12-19,0.06,1,265,0,
13147064,Cosy room in a beautiful & peaceful area,73323807,Shabnam,,Rinkeby-Tensta,59.41394,17.90602,Private room,472.0,1,26,2025-08-31,0.23,1,365,2,
13203647,"Lovely room in central Stockholm, hotel-feeling",73974316,Katarina,,Östermalms,59.35283,18.06346,Entire home/apt,909.0,3,155,2025-09-15,1.4,1,133,33,
13376978,Great Junior 1 bedroom Apartment,17371921,Matt,,Kungsholmens,59.33703,18.03103,Entire home/apt,1025.0,1,38,2025-08-20,0.34,3,334,5,
13391680,Nice studio apartment close to metro,76163505,Peter,,Rinkeby-Tensta,59.40723,17.92904,Entire home/apt,480.0,2,235,2025-07-10,2.09,1,27,24,
13487429,"50 m2 Private house near city, pool garden sauna!",15016324,Angelica,,Spånga-Tensta,59.37639758804925,17.925313402130133,Entire home/apt,776.0,3,22,2025-09-14,0.92,1,54,7,
13520328,Self Contained Guesthouse In Peaceful Villa Garden,77662952,Lotta,,Enskede-Årsta-Vantörs,59.28271,18.08879,Entire home/apt,825.0,3,277,2025-09-20,2.45,1,218,38,
13575672,Stockholm for rent.,39056529,Gabriel,,Bromma,59.33996,17.8803,Private room,1028.0,2,3,2016-08-05,0.03,1,88,0,
13601268,Charmig villa i Enskede nära Stockholms innerstad,59341453,Mia,,Enskede-Årsta-Vantörs,59.28495,18.06129,Entire home/apt,3000.0,7,25,2025-07-29,0.22,1,60,1,
13621641,"2 rooms, kitchen. Glazed terrace 30 sqm,  Älvsjö",78899930,Holger,,Enskede-Årsta-Vantörs,59.26817,18.02863,Private room,786.0,5,7,2019-08-30,0.06,4,332,0,
13634708,Great 2 bedroom apartment in Stockholm,17371921,Matt,,Bromma,59.33598,17.97488,Entire home/apt,1967.0,1,12,2025-06-16,0.11,3,281,1,
13648486,2 rooms in a cosy house near the Älvsjö fair,79237188,Kerstin,,Enskede-Årsta-Vantörs,59.27251,18.02383,Private room,405.0,1,89,2025-09-08,0.8,2,170,12,
13676679,"2.5 rooms, own kitchen. Basement apt-ment, Älvsjö.",78899930,Holger,,Enskede-Årsta-Vantörs,59.26933,18.02909,Private room,783.0,5,11,2025-06-03,0.1,4,333,1,
13707735,"Townhouse in green, friendly and city close area",80008863,Andreas,,Bromma,59.32002,17.9548,Entire home/apt,2250.0,3,14,2025-08-27,0.16,1,56,2,
13770010,"2 rooms, glazed terrace, entrance floor. In Älvsjö",78899930,Holger,,Enskede-Årsta-Vantörs,59.26933,18.02909,Private room,783.0,5,6,2024-08-04,0.05,4,263,0,
13824132,Lovely house in south/west position,31716335,Alexandra,,Bromma,59.34206,17.9135,Entire home/apt,2100.0,4,6,2024-07-29,0.08,1,225,0,
13854330,Nice double room in Stockholm,24056977,Sven,,Kungsholmens,59.33048,18.01445,Private room,819.0,2,45,2025-09-01,0.41,1,176,6,
13890704,Nice room in Kista Centrum,72977376,Per,,Rinkeby-Tensta,59.4002,17.94578,Private room,350.0,2,188,2025-09-19,1.68,1,180,16,
14122541,Chic etagelägenhet med jätteterrass,14039777,Sofia,,Södermalms,59.31546,18.03016,Entire home/apt,1600.0,5,22,2025-08-13,0.2,1,364,1,
14175945,Privat room in central Stockholm,17872507,Vendela,,Kungsholmens,59.33266,18.02663,Private room,660.0,1,72,2025-09-26,0.69,2,176,6,
14312095,"Central modern spatious apartment, amazing view",36618654,Anna,,Södermalms,59.3127,18.08509,Entire home/apt,2500.0,4,7,2018-06-22,0.06,1,27,0,
14399325,Vackert hus i Bromma med spabad! Hyr helt hus,88506411,Anders,,Bromma,59.33075,17.94588,Entire home/apt,2765.0,3,69,2024-05-20,0.62,1,95,0,
14485860,"Stor villa med pool, Ålsten, Bromma",67188009,Caroline,,Bromma,59.32714942947674,17.94648608434893,Entire home/apt,3330.0,5,3,2024-07-29,0.14,1,155,0,
14493375,Amazing Villa with pool and jacuzzi,6629287,Elin,,Enskede-Årsta-Vantörs,59.26937,18.03113,Entire home/apt,2514.0,3,14,2025-08-11,0.13,1,333,1,
14538762,A cozy apartment 13 minutes from Stockholm City,7190770,Yasir,,Hägersten-Liljeholmens,59.30623,17.98557,Private room,3000.0,1,1,2016-10-02,0.01,1,365,0,
14601226,Bohemian Apartment – Cozy Private Room,79134539,Caroline,,Hägersten-Liljeholmens,59.295059,17.996189,Private room,437.0,2,82,2025-09-13,0.74,1,168,17,
14658098,Classic in central Stockholm,5873957,Lena,,Södermalms,59.31556,18.05769,Entire home/apt,4143.0,4,69,2025-08-10,0.63,1,177,6,
14772796,"Studio/Office Near STHLM city center,WC(NO SH0WER)",67738361,Julie,,Hägersten-Liljeholmens,59.2955,18.00668,Entire home/apt,494.0,7,4,2025-09-05,0.04,1,324,1,
14806597,Beautiful apartment near metro,29916985,Bodil,,Södermalms,59.31791,18.05311,Entire home/apt,904.0,4,2,2025-08-13,0.07,1,32,1,
14839641,Mysigt lägenhet i Vasastan,92849509,Josefine,,Norrmalms,59.345963,18.043779,Entire home/apt,3000.0,2,18,2025-07-08,0.16,1,145,2,
15005150,Studio apartment in the heart of Södermalm,81806054,Pär & Regina,,Södermalms,59.31939,18.05772,Entire home/apt,769.0,2,691,2025-09-08,6.28,3,39,55,
15179952,Right in front of the water!,96352405,Rafaele,,Kungsholmens,59.33626,18.03035,Entire home/apt,1900.0,10,7,2024-05-27,0.06,1,364,0,
15266527,"Central apartment,
 50 m2 - Kungsholmen",97116824,Jacob,,Kungsholmens,59.33474,18.03206,Entire home/apt,5846.0,2,6,2017-08-13,0.06,1,270,0,
15350513,Large 2 bedroom apartment: Glory2,31783855,Residence,,Södermalms,59.32533,18.07291,Entire home/apt,4165.0,2,100,2025-08-31,0.93,8,230,11,
15526966,Your own house 13 minutes from Stockholm City,95651930,Levente,,Enskede-Årsta-Vantörs,59.29188,18.06577,Entire home/apt,1652.0,5,3,2019-08-10,0.03,1,0,0,
15638638,Charming 4 room flat in Hornstull,100867191,Massimiliano,,Södermalms,59.3167,18.03359,Entire home/apt,2139.0,6,3,2017-04-18,0.03,1,0,0,
15645785,Room P in a house full of students,906001,Mariam,,Spånga-Tensta,59.39358,17.91671,Private room,200.0,90,11,2024-06-20,0.11,9,333,0,
15773429,Room Ba in a house full of students,906001,Mariam,,Spånga-Tensta,59.39173,17.91625,Private room,250.0,120,7,2021-05-09,0.07,9,365,0,
15785340,Room T in a house full of students,906001,Mariam,,Spånga-Tensta,59.39151,17.91674,Private room,200.0,120,6,2025-04-01,0.06,9,46,1,
15794969,Room S in a house full of students,906001,Mariam,,Spånga-Tensta,59.39181,17.917,Private room,210.0,120,11,2024-08-24,0.1,9,365,0,
15800933,"Cozy penthouse with two floors, city",45201491,Michael,,Kungsholmens,59.3354957,18.0296555,Entire home/apt,1695.0,2,41,2025-09-18,1.15,1,34,17,
15813986,Big and light room,1724256,Armin,,Rinkeby-Tensta,59.39752,17.93811,Private room,500.0,90,2,2024-06-30,0.1,8,363,0,
15855356,Lovely apartment in the heart of Stockholm,72076279,Violetta,,Östermalms,59.33278,18.08647,Entire home/apt,2077.0,2,67,2025-06-21,0.62,2,55,4,
15925433,trendy apartment in Södermalm,48889372,Josef,,Södermalms,59.30799,18.08104,Entire home/apt,900.0,10,80,2025-06-01,0.76,1,74,5,
15977506,"The travelers' ""warm home” in Stockholm",103800827,Weihong,,Spånga-Tensta,59.36919,17.89576,Private room,261.0,2,54,2025-08-31,0.51,3,262,14,
16064954,2 bedroom apartment in central Stockholm,17872507,Vendela,,Kungsholmens,59.33328,18.02862,Entire home/apt,3876.0,5,5,2017-07-01,0.05,2,361,0,
16111734,"Unique homestay, close to sub and beautiful nature",105049379,Margaretha,,Enskede-Årsta-Vantörs,59.25047,18.02749,Private room,258.0,3,56,2025-09-22,0.52,2,69,15,
16176568,Fully renovated 2 bedroom apartment in city center,18972846,Alexander,,Kungsholmens,59.33403,18.03691,Entire home/apt,2500.0,30,1,2022-12-18,0.03,1,278,0,
16250817,Apartment in Södermalm,106255264,Daniel,,Södermalms,59.31061,18.07641,Entire home/apt,5000.0,2,107,2019-11-14,1.0,1,90,0,
16279908,Stylish & spacious Apt. 15min from central station,23541339,Christian,,Bromma,59.33479,17.95141,Entire home/apt,2160.0,2,54,2025-07-26,0.51,4,125,10,
16437808,"Trevligt boende nära t-bana, natur, litet centrum.",5426620,Bo,,Skarpnäcks,59.27525,18.13436,Private room,497.0,25,13,2019-08-27,0.13,4,358,0,
16466346,Modern flat very near subway and parks.,23649472,Elin,,Skarpnäcks,59.27686,18.12513,Entire home/apt,1482.0,5,3,2024-07-30,0.03,1,142,0,
16712348,"Beautiful..! 2 Level House, 200m from the water.",110746279,Martin,,Bromma,59.339,17.96526,Entire home/apt,2163.0,2,46,2023-07-09,0.45,1,353,0,
16714619,Right in the heart of popular SOFO,5772146,Lina,,Södermalms,59.31337,18.07689,Entire home/apt,3200.0,3,91,2025-08-15,0.88,1,23,15,
16802149,Design villa with sauna and swimming pool,1750667,Jakob,,Hägersten-Liljeholmens,59.29539,17.99455,Entire home/apt,2160.0,7,34,2024-07-11,0.33,1,362,0,
16855800,New studio  - like a hotel room with a kitchen,49383117,Anna,,Enskede-Årsta-Vantörs,59.28187,18.04983,Entire home/apt,671.0,4,324,2025-09-28,3.15,1,282,30,
16887676,"Cool apt, family friendly, great view, balcony",1740740,Nadia,,Södermalms,59.31898,18.05252,Entire home/apt,4961.0,5,24,2025-08-17,0.27,1,12,6,
16909241,Cozy! 20 min to city. 10 min to globen and tele2.,112884897,Robin,,Enskede-Årsta-Vantörs,59.26316,18.04427,Entire home/apt,903.0,1,9,2025-08-31,0.11,1,70,1,
